date,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,20-Day SMA,100-Day SMA,Volatility,Lag Gap
7/17/2014,AMZN,7/17/2014,353.44,356.96,351.38,352.454,3636000,0,1,353.44,356.96,351.38,352.454,3636000,328.412,322.5996,5.58,-5.22
7/16/2014,AMZN,7/16/2014,355.62,359.32,353,355.9,3503600,0,1,355.62,359.32,353,355.9,3503600,329.3742,323.05774,6.32,3.166
7/15/2014,AMZN,7/15/2014,353.72,355.59,349.4,354.44,4170900,0,1,353.72,355.59,349.4,354.44,4170900,330.8552,323.49044,6.19,-2.18
7/14/2014,AMZN,7/14/2014,347.03,355.77,345.356,355.32,5609900,0,1,347.03,355.77,345.356,355.32,5609900,332.6112,323.86554,10.414,-7.41
7/11/2014,AMZN,7/11/2014,334.71,347,334.71,346.2,8300800,0,1,334.71,347,334.71,346.2,8300800,334.4607,324.25374,12.29,-20.61
7/10/2014,AMZN,7/10/2014,324.34,329.98,322.65,327.92,2665000,0,1,324.34,329.98,322.65,327.92,2665000,335.9307,324.45264,7.33,-21.86
7/9/2014,AMZN,7/9/2014,324.71,330.2,323.15,329.97,3166100,0,1,324.71,330.2,323.15,329.97,3166100,336.7542,324.47184,7.05,-3.21
7/8/2014,AMZN,7/8/2014,333.1,333.7397,321.4,323.81,4271600,0,1,333.1,333.7397,321.4,323.81,4271600,337.5582,324.38514,12.3397,3.13
7/7/2014,AMZN,7/7/2014,337.5,337.55,332.52,333.55,2128900,0,1,337.5,337.55,332.52,333.55,2128900,338.1327,324.28754,5.03,13.69
7/3/2014,AMZN,7/3/2014,334.83,338.3,333.08,337.492,1944300,0,1,334.83,338.3,333.08,337.492,1944300,339.1277,324.27264,5.22,1.28
7/2/2014,AMZN,7/2/2014,333.2,336.76,331.66,332.85,2681300,0,1,333.2,336.76,331.66,332.85,2681300,340.6493,324.29116,5.1,-4.292
7/1/2014,AMZN,7/1/2014,325.86,333.2,325.1,332.39,3173600,0,1,325.86,333.2,325.1,332.39,3173600,341.6423,324.29336,8.1,-6.99
6/30/2014,AMZN,6/30/2014,324.98,326.98,322.24,324.78,2671300,0,1,324.98,326.98,322.24,324.78,2671300,342.1363,324.31186,4.74,-7.41
6/27/2014,AMZN,6/27/2014,325.88,326.52,323.27,324.57,2416200,0,1,325.88,326.52,323.27,324.57,2416200,342.3753,324.29426,3.25,1.1
6/26/2014,AMZN,6/26/2014,328.49,328.65,322.13,325.69,2699500,0,1,328.49,328.65,322.13,325.69,2699500,342.5833,324.29066,6.52,3.92
6/25/2014,AMZN,6/25/2014,324.33,328.15,321.74,327.44,2327800,0,1,324.33,328.15,321.74,327.44,2327800,342.6673,324.31706,6.41,-1.36
6/24/2014,AMZN,6/24/2014,327.54,329.73,322.738,324.16,2626600,0,1,327.54,329.73,322.738,324.16,2626600,341.1088,324.31326,6.992,0.1
6/23/2014,AMZN,6/23/2014,323.33,327.55,321.41,327.24,2604800,0,1,323.33,327.55,321.41,327.24,2604800,339.4098,324.39006,6.14,-0.83
6/20/2014,AMZN,6/20/2014,327.76,328.22,320.42,324.2,6054000,0,1,327.76,328.22,320.42,324.2,6054000,337.7298,324.54736,7.8,0.52
6/19/2014,AMZN,6/19/2014,335.255,338.9,325.98,327,5320600,0,1,335.255,338.9,325.98,327,5320600,335.9518,324.66926,12.92,11.055
6/18/2014,AMZN,6/18/2014,328,335.75,325,334.38,6401500,0,1,328,335.75,325,334.38,6401500,334.3688,324.88816,10.75,1
6/17/2014,AMZN,6/17/2014,327.54,331.34,325.23,325.62,2904200,0,1,327.54,331.34,325.23,325.62,2904200,333.4651,325.23336,6.11,-6.84
6/16/2014,AMZN,6/16/2014,324.86,328.6945,323.52,327.62,2396100,0,1,324.86,328.6945,323.52,327.62,2396100,331.9511,325.52316,5.1745,-0.76
6/13/2014,AMZN,6/13/2014,327.05,329.298,323.5262,326.27,2764800,0,1,327.05,329.298,323.5262,326.27,2764800,330.6101,325.83416,5.7718,-0.57
6/12/2014,AMZN,6/12/2014,335.55,335.55,324.66,325.91,4263000,0,1,335.55,335.55,324.66,325.91,4263000,329.1576,326.06876,10.89,9.28
6/11/2014,AMZN,6/11/2014,336,340.7199,333.8772,335.2,4436800,0,1,336,340.7199,333.8772,335.2,4436800,328.1431,326.27066,6.8427,10.09
6/10/2014,AMZN,6/10/2014,327.65,335.5,327.5,332.41,3663400,0,1,327.65,335.5,327.5,332.41,3663400,328.5071,326.56806,8,-7.55
6/9/2014,AMZN,6/9/2014,331.57,333,325.65,327.5,3212200,0,1,331.57,333,325.65,327.5,3212200,328.6291,326.90146,7.35,-0.84
6/6/2014,AMZN,6/6/2014,325,330.88,324.93,329.67,5244000,0,1,325,330.88,324.93,329.67,5244000,328.8136,327.23526,5.95,-2.5
6/5/2014,AMZN,6/5/2014,308.1,327.94,306.9,323.57,7796700,0,1,308.1,327.94,306.9,323.57,7796700,328.6196,327.57606,21.04,-21.57
6/4/2014,AMZN,6/4/2014,306.85,309.5,303.84,306.78,2107100,0,1,306.85,309.5,303.84,306.78,2107100,327.9235,327.91206,5.66,-16.72
6/3/2014,AMZN,6/3/2014,305.75,307.92,305.07,307.19,2379200,0,1,305.75,307.92,305.07,307.19,2379200,326.62,328.10926,2.85,-1.03
6/2/2014,AMZN,6/2/2014,312.59,312.6,307,308.84,2203400,0,1,312.59,312.6,307,308.84,2203400,325.36,328.04936,5.6,5.4
5/30/2014,AMZN,5/30/2014,314.43,314.65,307.57,312.55,4260200,0,1,314.43,314.65,307.57,312.55,4260200,324.563,328.00806,7.08,5.59
5/29/2014,AMZN,5/29/2014,310.42,314.87,310.2,313.78,2365500,0,1,310.42,314.87,310.2,313.78,2365500,323.962,327.98026,4.67,-2.13
5/28/2014,AMZN,5/28/2014,309.5,313.82,307.42,310.16,2726000,0,1,309.5,313.82,307.42,310.16,2726000,323.3665,328.05596,6.4,-4.28
5/27/2014,AMZN,5/27/2014,314.41,314.6296,307.38,310.82,4862100,0,1,314.41,314.6296,307.38,310.82,4862100,322.5025,328.12116,7.2496,4.25
5/23/2014,AMZN,5/23/2014,305.46,312.35,304.9,312.24,3052900,0,1,305.46,312.35,304.9,312.24,3052900,321.8355,328.20076,7.45,-5.36
5/22/2014,AMZN,5/22/2014,305.05,308.54,303.01,304.91,2576800,0,1,305.05,308.54,303.01,304.91,2576800,321.0855,328.26346,5.53,-7.19
5/21/2014,AMZN,5/21/2014,302.21,305.96,301.5201,305.01,3408800,0,1,302.21,305.96,301.5201,305.01,3408800,320.121,328.22946,4.4399,-2.7
5/20/2014,AMZN,5/20/2014,297.1,304.46,296.75,301.19,4095700,0,1,297.1,304.46,296.75,301.19,4095700,319.0215,328.21506,7.71,-7.91
5/19/2014,AMZN,5/19/2014,295.76,299,293.81,296.755,2284200,0,1,295.76,299,293.81,296.755,2284200,317.362,328.11306,5.19,-5.43
5/16/2014,AMZN,5/16/2014,292.8,298.88,291.55,297.7,3636800,0,1,292.8,298.88,291.55,297.7,3636800,315.91875,327.92691,7.33,-3.955
5/15/2014,AMZN,5/15/2014,298.02,299.2,290.38,295.19,4295100,0,1,298.02,299.2,290.38,295.19,4295100,314.42275,327.67691,8.82,0.32
5/14/2014,AMZN,5/14/2014,302.5,304.64,296.66,297.62,3323300,0,1,302.5,304.64,296.66,297.62,3323300,312.86875,327.45901,7.98,7.31
5/13/2014,AMZN,5/13/2014,302.6,305.6,300.75,304.64,3509900,0,1,302.6,305.6,300.75,304.64,3509900,311.45425,327.21321,4.85,4.98
5/12/2014,AMZN,5/12/2014,294.3,303.34,294.16,302.86,3729600,0,1,294.3,303.34,294.16,302.86,3729600,309.92625,327.03221,9.18,-10.34
5/9/2014,AMZN,5/9/2014,290.57,293.68,284.38,292.24,4063000,0,1,290.57,293.68,284.38,292.24,4063000,308.44875,326.87671,9.3,-12.29
5/8/2014,AMZN,5/8/2014,290.82,295.8784,287.23,288.32,3848200,0,1,290.82,295.8784,287.23,288.32,3848200,306.68575,326.62451,8.6484,-1.42
