,Date,CCI
1140,2011-02-14,100.9618
1141,2011-02-15,100.84899999999999
1142,2011-02-16,100.6092
1143,2011-02-17,100.4254
1144,2011-02-18,100.3708
1145,2011-02-19,100.3767
1146,2011-02-20,100.3706
1147,2011-02-21,100.3565
1148,2011-02-22,100.4594
1149,2011-02-23,100.5927
1150,2011-02-24,100.6674
1151,2011-02-25,100.6442
1152,2011-02-26,100.5812
1153,2011-02-27,100.5265
1154,2011-02-28,100.4847
1155,2011-03-01,100.5406
1156,2011-03-02,100.6635
1157,2011-03-03,100.7894
1158,2011-03-04,100.8966
1159,2011-03-05,100.9843
1160,2011-03-06,101.0259
1161,2011-03-07,101.0536
1162,2011-03-08,101.0859
1163,2011-03-09,101.1272
1164,2011-03-10,101.1965
1165,2011-03-11,101.2671
1166,2011-03-12,101.271
1167,2011-03-13,101.2204
1168,2011-03-14,101.1648
1169,2011-03-15,101.1289
1170,2011-03-16,101.1064
1171,2011-03-17,101.0612
1172,2011-03-18,100.8948
1173,2011-03-19,100.6574
1174,2011-03-20,100.4596
1175,2011-03-21,100.29
1176,2011-03-22,100.1407
1177,2011-03-23,100.0944
1178,2011-03-24,100.1377
1179,2011-03-25,100.1969
1180,2011-03-26,100.2205
1181,2011-03-27,100.2125
1182,2011-03-28,100.20299999999999
1183,2011-03-29,100.1995
1184,2011-03-30,100.1517
1185,2011-03-31,100.1088
1186,2011-04-01,100.0832
1187,2011-04-02,100.118
1188,2011-04-03,100.1267
1189,2011-04-04,100.0476
1190,2011-04-05,99.71539
1191,2011-04-06,98.95583
1192,2011-04-07,98.09043
1193,2011-04-08,97.88616
1194,2011-04-09,98.16415
1195,2011-04-10,98.44997
1196,2011-04-11,98.58606
1197,2011-04-12,98.55263000000001
1198,2011-04-13,98.40679
1199,2011-04-14,100.4438
1200,2011-04-15,99.66046999999999
1201,2011-04-16,98.97334000000001
1202,2011-04-17,98.58794
1203,2011-04-18,98.40463000000001
1204,2011-04-19,98.18828
1205,2011-04-20,98.0752
1206,2011-04-21,98.25008000000001
1207,2011-04-22,98.41161
1208,2011-04-23,98.3529
1209,2011-04-24,98.4474
1210,2011-04-25,98.62858
1211,2011-04-26,98.61910999999999
1212,2011-04-27,98.50502
1213,2011-04-28,98.52933
1214,2011-04-29,98.77454
1215,2011-04-30,99.13834
1216,2011-05-01,99.84373000000001
1217,2011-05-02,100.6435
